Date/Time, Zone, Temperature A, Temperature B, Damper, Aeration Direction, Blower Speed, Biofilter Temperature, Exhaust Temperature, Capped
03/11/2019 17:32:23, 1, 31.28782, 39.80239, 20, 1, 25, 95, 85, No
03/11/2019 18:32:29, 1, 31.27393, 39.7496, 20, 1, 25, 95, 85, No
03/11/2019 19:32:36, 1, 31.2267, 39.74127, 20, 1, 25, 95, 85, No
03/11/2019 20:32:40, 1, 31.26837, 39.76072, 20, 1, 25, 95, 85, No
03/11/2019 21:32:46, 1, 31.27671, 39.74961, 20, 1, 25, 95, 85, No
03/11/2019 22:32:52, 1, 31.32393, 39.71349, 20, 1, 25, 95, 85, No
03/11/2019 23:32:57, 1, 31.22392, 39.81072, 20, 1, 25, 95, 85, No
03/12/2019 00:33:06, 1, 31.29893, 39.85794, 20, 1, 25, 95, 85, No
03/12/2019 01:33:14, 1, 31.29615, 39.76072, 20, 1, 25, 95, 85, No
03/12/2019 02:33:22, 1, 31.30449, 39.88294, 20, 1, 25, 95, 85, No
03/12/2019 03:33:27, 1, 31.34337, 39.88572, 20, 1, 25, 95, 85, No
03/12/2019 04:33:31, 1, 31.33782, 39.85794, 20, 1, 25, 95, 85, No
03/12/2019 05:33:35, 1, 31.39338, 39.84128, 20, 1, 25, 95, 85, No
03/12/2019 06:33:41, 1, 31.38782, 39.8385, 20, 1, 25, 95, 85, No
03/12/2019 07:33:45, 1, 31.45172, 39.91072, 20, 1, 25, 95, 85, No
03/12/2019 08:33:50, 1, 31.43505, 39.94406, 53.33333, 1, 25, 95, 85, No
03/12/2019 09:33:59, 1, 31.42671, 39.94962, 100, 1, 25, 95, 85, No
03/12/2019 10:34:08, 1, 31.51839, 39.96629, 100, 1, 25, 95, 85, No
03/12/2019 11:34:11, 1, 31.59339, 40.07463, 100, 1, 25, 95, 85, No
03/12/2019 12:34:14, 1, 31.58784, 40.06352, 100, 1, 25, 95, 85, No
03/12/2019 13:34:17, 1, 31.58784, 40.12741, 100, 1, 25, 95, 85, No
03/12/2019 14:34:22, 1, 14.20589, 12.3113, 100, 1, 25, 95, 85, No
03/12/2019 15:34:25, 1, 16.28661, 12.31685, 100, 1, 25, 95, 85, No
03/12/2019 16:34:24, 1, 22.57878, 16.24217, 100, 1, 25, 95, 85, No
03/12/2019 17:34:30, 1, 13.66141, 11.45567, 26.66667, 1, 25, 95, 85, No
03/12/2019 18:34:40, 1, 7.547026, 6.152471, 20, 1, 25, 95, 85, No
03/12/2019 19:34:46, 1, 4.424555, 3.84673, 20, 1, 25, 95, 85, No
03/12/2019 20:34:53, 1, 3.549483, 3.182788, 20, 1, 25, 95, 85, No
03/12/2019 21:35:00, 1, 2.952216, 2.718861, 20, 1, 25, 95, 85, No
03/12/2019 22:35:08, 1, 2.649411, 2.324386, 20, 1, 25, 95, 85, No
03/12/2019 23:35:13, 1, 2.243824, 1.946579, 20, 1, 25, 95, 85, No
03/13/2019 00:35:20, 1, 1.610439, 1.252077, 20, 1, 25, 95, 85, No
03/13/2019 01:35:26, 1, 1.065952, 0.5964699, 20, 1, 25, 95, 85, No
03/13/2019 02:35:34, 1, 0.7437042, 0.5492428, 20, 1, 25, 95, 85, No
03/13/2019 03:35:41, 1, 0.3520054, 0.03809204, 20, 1, 25, 95, 85, No
03/13/2019 05:54:08, 1, 0.01031227, -0.2285965, 0, 1, 25, 95, 85, No
03/13/2019 06:57:39, 1, 0.01031227, -0.2758225, 10, 1, 25, 95, 85, No
03/13/2019 07:57:48, 1, 0.5659111, 0.1214317, 40, 1, 25, 95, 85, No
03/13/2019 08:57:52, 1, 2.188263, 1.543767, 100, 1, 25, 95, 85, No
03/13/2019 09:58:01, 1, 4.049524, 3.177231, 100, 1, 25, 95, 85, No
03/13/2019 10:58:06, 1, 11.21121, 11.75014, 100, 1, 25, 95, 85, No
03/13/2019 11:58:10, 1, 9.849989, 13.78086, 100, 1, 25, 95, 85, No
03/13/2019 12:58:17, 1, 11.27232, 11.51123, 100, 1, 25, 95, 85, No
03/13/2019 13:58:22, 1, 12.56409, 12.59743, 100, 1, 25, 95, 85, No
03/13/2019 14:58:29, 1, 25.09288, 14.80038, 100, 1, 25, 95, 85, No
03/13/2019 15:58:29, 1, 33.10185, 34.51862, 26.66667, 1, 25, 95, 85, No
03/13/2019 16:58:37, 1, 33.38798, 35.28536, 20, 1, 25, 95, 85, No
03/13/2019 17:58:44, 1, 33.51855, 35.66039, 20, 1, 25, 95, 85, No
03/13/2019 18:58:49, 1, 33.69078, 35.97153, 20, 1, 25, 95, 85, No
03/13/2019 19:58:56, 1, 33.81857, 36.24932, 20, 1, 25, 95, 85, No
03/13/2019 20:59:03, 1, 33.94636, 36.46601, 20, 1, 25, 95, 85, No
03/13/2019 21:59:10, 1, 34.0547, 36.57435, 20, 1, 25, 95, 85, No
03/13/2019 22:59:16, 1, 34.15471, 36.79103, 20, 1, 25, 95, 85, No
03/13/2019 23:59:26, 1, 34.40195, 36.86326, 20, 1, 25, 95, 85, No
03/14/2019 00:59:30, 1, 34.59363, 36.94382, 20, 1, 25, 95, 85, No
03/14/2019 01:59:37, 1, 34.77976, 37.00771, 20, 1, 25, 95, 85, No
03/14/2019 02:59:45, 1, 35.06312, 37.11606, 20, 1, 25, 95, 85, No
03/14/2019 03:59:50, 1, 35.30481, 37.12162, 20, 1, 25, 95, 85, No
03/14/2019 04:59:54, 1, 35.59927, 37.30497, 20, 1, 25, 95, 85, No
03/14/2019 05:59:57, 1, 35.99375, 37.24662, 20, 1, 25, 95, 85, No
03/14/2019 07:00:02, 1, 36.19932, 37.38274, 20, 1, 25, 95, 85, No
03/14/2019 08:00:07, 1, 36.46601, 37.37997, 20, 1, 25, 95, 85, No
03/14/2019 09:00:11, 1, 36.84104, 37.51053, 20, 1, 25, 95, 85, No
03/14/2019 10:00:17, 1, 37.10773, 37.56332, 46.66667, 1, 25, 95, 85, No
03/14/2019 11:00:27, 1, 37.51887, 37.58554, 60, 1, 25, 95, 85, No
03/14/2019 12:00:35, 1, 38.04113, 37.64943, 60, 1, 25, 95, 85, No
03/14/2019 13:00:42, 1, 38.56618, 37.67165, 60, 1, 25, 95, 85, No
03/14/2019 14:00:50, 1, 39.13845, 37.69666, 60, 1, 25, 95, 85, No
03/14/2019 15:00:58, 1, 39.77738, 37.83279, 60, 1, 25, 95, 85, No
03/14/2019 16:01:04, 1, 40.53856, 37.8939, 60, 1, 25, 95, 85, No
03/14/2019 17:01:07, 1, 41.24417, 37.90779, 60, 1, 25, 95, 85, No
03/14/2019 18:01:09, 1, 41.96367, 37.96057, 60, 1, 25, 95, 85, No
03/14/2019 19:01:11, 1, 42.66095, 38.0078, 60, 1, 25, 95, 85, No
03/14/2019 20:01:13, 1, 43.22766, 38.02724, 60, 1, 25, 95, 85, No
03/14/2019 21:01:16, 1, 43.90271, 38.05503, 60, 1, 25, 95, 85, No
03/14/2019 22:01:26, 1, 44.50832, 38.04113, 60, 1, 25, 95, 85, No
03/14/2019 23:01:30, 1, 45.07503, 38.14669, 60, 1, 25, 95, 85, No
03/15/2019 00:01:29, 1, 45.57229, 38.17448, 60, 1, 25, 95, 85, No
03/15/2019 01:01:30, 1, 45.97232, 38.21893, 60, 1, 25, 95, 85, No
03/15/2019 02:01:32, 1, 46.33624, 38.20504, 60, 1, 25, 95, 85, No
03/15/2019 03:01:33, 1, 46.4668, 38.26893, 60, 1, 25, 95, 85, No
03/15/2019 04:01:34, 1, 46.80017, 38.30782, 60, 1, 25, 95, 85, No
03/15/2019 05:01:36, 1, 46.90851, 38.32449, 60, 1, 25, 95, 85, No
03/15/2019 06:01:39, 1, 47.09464, 38.40228, 60, 1, 25, 95, 85, No
03/15/2019 07:01:39, 1, 47.21964, 38.43839, 60, 1, 25, 95, 85, No
03/15/2019 08:01:41, 1, 47.48355, 38.4884, 60, 1, 25, 95, 85, No
03/15/2019 09:01:42, 1, 47.55856, 38.59951, 60, 1, 25, 95, 85, No
03/15/2019 10:01:49, 1, 47.75857, 38.74674, 60, 1, 25, 95, 85, No
03/15/2019 11:01:49, 1, 47.84747, 38.92454, 60, 1, 25, 95, 85, No
03/15/2019 12:01:56, 1, 48.0336, 38.94676, 60, 1, 25, 95, 85, No
03/15/2019 13:02:03, 1, 48.06693, 39.02732, 60, 1, 25, 95, 85, No
03/15/2019 14:02:07, 1, 48.23917, 39.02176, 60, 1, 25, 95, 85, No
03/15/2019 15:02:13, 1, 48.31696, 39.15511, 60, 1, 25, 95, 85, No
03/15/2019 16:02:18, 1, 48.37807, 39.22178, 60, 1, 25, 95, 85, No
03/15/2019 17:02:24, 1, 48.46419, 39.269, 60, 1, 25, 95, 85, No
03/15/2019 18:02:31, 1, 48.55587, 39.28846, 60, 1, 25, 95, 85, No
03/15/2019 19:02:37, 1, 48.60864, 39.31624, 60, 1, 25, 95, 85, No
03/15/2019 20:02:41, 1, 48.70587, 39.31902, 60, 1, 25, 95, 85, No
03/15/2019 21:02:46, 1, 48.72254, 39.37735, 60, 1, 25, 95, 85, No
03/15/2019 22:02:52, 1, 48.86144, 39.46069, 60, 1, 25, 95, 85, No
03/15/2019 23:02:56, 1, 48.91145, 39.5607, 60, 1, 25, 95, 85, No
03/16/2019 00:03:05, 1, 49.0059, 39.61349, 60, 1, 65, 105, 85, No
03/16/2019 01:03:07, 1, 49.08646, 39.79405, 60, 1, 65, 105, 85, No
03/16/2019 02:03:12, 1, 49.13091, 39.90517, 60, 1, 65, 105, 85, No
03/16/2019 03:03:14, 1, 49.35037, 40.10519, 60, 1, 65, 105, 85, No
03/16/2019 04:03:16, 1, 49.37815, 40.20797, 60, 1, 65, 105, 85, No
03/16/2019 05:03:20, 1, 49.43927, 40.41632, 60, 1, 65, 105, 85, No
03/16/2019 06:03:24, 1, 49.50872, 40.583, 60, 1, 65, 105, 85, No
03/16/2019 07:03:31, 1, 49.57816, 40.71079, 60, 1, 65, 105, 85, No
03/16/2019 08:03:34, 1, 49.7004, 40.93025, 60, 1, 65, 105, 85, No
03/16/2019 09:03:35, 1, 49.71152, 41.09415, 60, 1, 65, 105, 85, No
03/16/2019 10:03:40, 1, 49.85596, 41.31639, 60, 1, 65, 105, 85, No
03/16/2019 11:03:42, 1, 49.97263, 41.44973, 60, 1, 65, 105, 85, No
03/16/2019 12:03:45, 1, 50.02542, 41.71365, 60, 1, 65, 105, 85, No
03/16/2019 13:03:45, 1, 50.08932, 41.86089, 60, 1, 65, 105, 85, No
03/16/2019 14:03:53, 1, 50.21711, 41.98034, 60, 1, 65, 105, 85, No
03/16/2019 15:03:59, 1, 50.28933, 42.22202, 60, 1, 65, 105, 85, No
03/16/2019 16:04:09, 1, 50.35601, 42.46093, 60, 1, 65, 105, 85, No
03/16/2019 17:04:16, 1, 50.44769, 42.58594, 60, 1, 65, 105, 85, No
03/16/2019 18:04:18, 1, 50.47546, 42.81095, 60, 1, 65, 105, 85, No
03/16/2019 19:04:21, 1, 50.6088, 42.91653, 60, 1, 65, 105, 85, No
03/16/2019 20:04:20, 1, 50.71993, 43.17487, 60, 1, 65, 105, 85, No
03/16/2019 21:04:22, 1, 50.8005, 43.30822, 60, 1, 65, 105, 85, No
03/16/2019 22:04:26, 1, 50.84771, 43.56657, 60, 1, 65, 105, 85, No
03/16/2019 23:04:30, 1, 50.90049, 43.74992, 60, 1, 65, 105, 85, No
03/17/2019 00:04:33, 1, 50.97272, 43.92215, 60, 0, 85, 75, 85, No
03/17/2019 01:04:33, 1, 51.04773, 44.10828, 60, 0, 85, 75, 85, No
03/17/2019 02:04:37, 1, 51.14774, 44.33331, 60, 0, 85, 75, 85, No
03/17/2019 03:04:42, 1, 51.2422, 44.51665, 60, 0, 85, 75, 85, No
03/17/2019 04:04:45, 1, 51.3672, 44.69723, 60, 0, 85, 75, 85, No
03/17/2019 05:04:53, 1, 51.39776, 44.95002, 60, 0, 85, 75, 85, No
03/17/2019 06:04:58, 1, 51.54777, 45.12226, 60, 0, 85, 75, 85, No
03/17/2019 07:05:01, 1, 51.62556, 45.34449, 60, 0, 85, 75, 85, No
03/17/2019 08:05:05, 1, 51.73945, 45.52506, 60, 0, 85, 75, 85, No
03/17/2019 09:05:08, 1, 51.73945, 45.65564, 60, 0, 85, 75, 85, No
03/17/2019 10:05:12, 1, 51.85613, 45.91121, 60, 0, 85, 75, 85, No
03/17/2019 11:05:16, 1, 51.99225, 46.12511, 60, 0, 85, 75, 85, No
03/17/2019 12:05:20, 1, 52.13393, 46.2779, 60, 0, 85, 75, 85, No
03/17/2019 13:05:22, 1, 52.22282, 46.54182, 60, 0, 85, 75, 85, No
03/17/2019 14:05:22, 1, 52.32005, 46.65015, 60, 0, 85, 75, 85, No
03/17/2019 15:05:25, 1, 52.36172, 46.81683, 60, 0, 85, 75, 85, No
03/17/2019 16:05:28, 1, 52.43395, 47.06686, 60, 0, 85, 75, 85, No
03/17/2019 17:05:34, 1, 52.49229, 47.22798, 60, 0, 85, 75, 85, No
03/17/2019 18:05:39, 1, 52.63953, 47.36688, 60, 0, 85, 75, 85, No
03/17/2019 19:05:40, 1, 52.72286, 47.52245, 60, 0, 85, 75, 85, No
03/17/2019 20:05:46, 1, 52.81731, 47.63357, 60, 0, 85, 75, 85, No
03/17/2019 21:05:52, 1, 52.79787, 47.78358, 60, 0, 85, 75, 85, No
03/17/2019 22:05:58, 1, 52.91732, 48.05304, 60, 0, 85, 75, 85, No
03/17/2019 23:06:04, 1, 53.01733, 48.1975, 60, 0, 85, 75, 85, No
03/18/2019 00:06:09, 1, 53.14233, 48.3364, 60, 0, 25, 95, 85, No
03/18/2019 01:06:11, 1, 53.23957, 48.49475, 60, 0, 25, 95, 85, No
03/18/2019 02:06:15, 1, 53.31736, 48.66143, 60, 0, 25, 95, 85, No
03/18/2019 03:06:18, 1, 53.40625, 48.85311, 60, 0, 25, 95, 85, No
03/18/2019 04:06:25, 1, 53.48682, 49.02813, 60, 0, 25, 95, 85, No
03/18/2019 05:06:29, 1, 53.57848, 49.15035, 60, 0, 25, 95, 85, No
03/18/2019 06:06:33, 1, 53.65627, 49.35315, 60, 0, 25, 95, 85, No
03/18/2019 07:06:37, 1, 53.73684, 49.56427, 60, 0, 25, 95, 85, No
03/18/2019 08:06:42, 1, 53.80906, 49.68373, 60, 0, 25, 95, 85, No
03/18/2019 09:06:46, 1, 53.92296, 49.95597, 60, 0, 25, 95, 85, No
03/18/2019 10:06:53, 1, 54.00352, 50.13932, 60, 0, 25, 95, 85, No
03/18/2019 11:06:56, 1, 54.07297, 50.25599, 60, 0, 25, 95, 85, No
03/18/2019 12:07:00, 1, 54.25076, 50.58381, 60, 0, 25, 95, 85, No
03/18/2019 13:07:09, 1, 54.29799, 50.75604, 60, 0, 25, 95, 85, No
03/18/2019 14:07:18, 1, 54.38411, 50.95883, 60, 0, 25, 95, 85, Yes
03/18/2019 15:07:27, 1, 54.48689, 51.12273, 60, 0, 25, 95, 85, Yes
03/18/2019 16:07:33, 1, 54.53134, 51.23107, 60, 0, 25, 95, 85, Yes
03/18/2019 17:07:34, 1, 54.63135, 51.5061, 60, 0, 25, 95, 85, Yes
03/18/2019 18:07:43, 1, 54.71746, 51.59777, 60, 0, 25, 95, 85, Yes
03/18/2019 19:07:44, 1, 54.85915, 51.82835, 60, 0, 25, 95, 85, Yes
03/18/2019 20:07:54, 1, 54.89804, 52.02558, 60, 0, 25, 95, 85, Yes
03/18/2019 21:08:02, 1, 54.99249, 52.15615, 60, 0, 25, 95, 85, Yes
03/18/2019 22:08:10, 1, 55.08416, 52.31172, 60, 0, 25, 95, 85, Yes
03/18/2019 23:08:10, 1, 55.13139, 52.57285, 60, 0, 25, 95, 85, Yes
03/19/2019 00:08:18, 1, 55.1925, 52.72564, 60, 1, 25, 95, 85, Yes
03/19/2019 01:08:17, 1, 55.2953, 52.90621, 60, 1, 25, 95, 85, Yes
03/19/2019 02:08:25, 1, 55.33697, 53.159, 60, 1, 25, 95, 85, Yes
03/19/2019 03:08:33, 1, 55.42864, 53.38958, 60, 1, 25, 95, 85, Yes
03/19/2019 04:08:41, 1, 55.47031, 53.58127, 60, 1, 25, 95, 85, Yes
03/19/2019 05:08:48, 1, 55.65643, 53.76739, 60, 1, 25, 95, 85, Yes
03/19/2019 06:08:55, 1, 55.71477, 53.95074, 60, 1, 25, 95, 85, Yes
03/19/2019 07:09:04, 1, 55.78699, 54.13686, 60, 1, 25, 95, 85, Yes
03/19/2019 08:09:12, 1, 55.86756, 54.398, 60, 1, 25, 95, 85, Yes
03/19/2019 09:09:20, 1, 55.90367, 54.5369, 60, 1, 25, 95, 85, Yes
03/19/2019 10:09:26, 1, 56.04257, 54.81192, 60, 1, 25, 95, 85, Yes
03/19/2019 11:09:34, 1, 56.09535, 54.98138, 60, 1, 25, 95, 85, Yes
03/19/2019 12:09:35, 1, 56.19259, 55.22584, 60, 1, 25, 95, 85, Yes
03/19/2019 13:09:39, 1, 56.23148, 55.37585, 60, 1, 25, 95, 85, Yes
03/19/2019 14:09:49, 1, 56.39538, 55.64532, 60, 1, 25, 95, 85, Yes
03/19/2019 15:09:48, 1, 56.4315, 55.81199, 60, 1, 25, 95, 85, Yes
03/19/2019 16:09:55, 1, 56.50094, 56.06202, 93.33334, 1, 25, 95, 85, Yes
03/19/2019 17:10:03, 1, 56.56206, 56.24815, 100, 1, 25, 95, 85, Yes
03/19/2019 18:10:09, 1, 56.55651, 56.40927, 100, 1, 25, 95, 85, Yes
03/19/2019 19:10:16, 1, 56.68707, 56.58428, 100, 1, 25, 95, 85, Yes
03/19/2019 20:10:20, 1, 56.74819, 56.78708, 100, 1, 25, 95, 85, Yes
03/19/2019 21:10:22, 1, 56.82875, 57.10377, 100, 1, 25, 95, 85, Yes
03/19/2019 22:10:27, 1, 56.87042, 57.29545, 100, 1, 25, 95, 85, Yes
03/19/2019 23:10:32, 1, 56.83709, 57.48159, 100, 1, 25, 95, 85, Yes
03/20/2019 00:10:37, 1, 56.92042, 57.76216, 100, 1, 25, 95, 85, Yes
03/20/2019 01:10:45, 1, 57.02044, 57.99828, 100, 1, 25, 95, 85, Yes
03/20/2019 02:10:50, 1, 57.126, 58.30943, 100, 1, 25, 95, 85, Yes
03/20/2019 03:10:49, 1, 57.18433, 58.50944, 100, 1, 25, 95, 85, Yes
03/20/2019 04:10:51, 1, 57.23434, 58.81501, 100, 1, 25, 95, 85, Yes
03/20/2019 05:10:57, 1, 57.30101, 59.04837, 100, 1, 25, 95, 85, Yes
03/20/2019 06:11:05, 1, 57.31212, 59.32617, 100, 1, 25, 95, 85, Yes
03/20/2019 07:11:12, 1, 57.36491, 59.54285, 100, 1, 25, 95, 85, Yes
03/20/2019 08:11:21, 1, 57.5038, 59.76509, 100, 1, 25, 95, 85, Yes
03/20/2019 09:11:24, 1, 57.51213, 60.02067, 100, 1, 25, 95, 85, Yes
03/20/2019 10:11:32, 1, 57.5677, 60.32902, 100, 1, 25, 95, 85, Yes
03/20/2019 11:11:40, 1, 57.64548, 60.55682, 100, 1, 25, 95, 85, Yes
03/20/2019 12:11:41, 1, 57.67881, 60.89852, 100, 1, 25, 95, 85, Yes
03/20/2019 13:11:50, 1, 57.76216, 61.20688, 100, 1, 25, 95, 85, Yes
03/20/2019 14:11:51, 1, 57.77883, 61.41523, 100, 1, 25, 95, 85, Yes
03/20/2019 15:12:00, 1, 57.83438, 61.6208, 100, 1, 25, 95, 85, Yes
03/20/2019 16:12:08, 1, 57.78439, 61.92082, 100, 1, 25, 95, 85, Yes
03/20/2019 17:12:14, 1, 57.89827, 62.11805, 100, 1, 25, 95, 85, Yes
03/20/2019 18:12:14, 1, 57.95662, 62.33196, 100, 1, 25, 95, 85, Yes
03/20/2019 19:12:21, 1, 57.95106, 62.41253, 100, 1, 25, 95, 85, Yes
03/20/2019 20:12:24, 1, 58.0094, 62.69311, 100, 1, 25, 95, 85, Yes
03/20/2019 21:12:23, 1, 58.09552, 62.82089, 100, 1, 25, 95, 85, Yes
03/20/2019 22:12:24, 1, 58.13163, 63.02369, 100, 1, 25, 95, 85, Yes
03/20/2019 23:12:32, 1, 58.17052, 63.14037, 100, 1, 25, 95, 85, Yes
03/21/2019 00:12:39, 1, 58.23164, 63.4015, 100, 1, 25, 95, 85, Yes
03/21/2019 01:12:47, 1, 58.2872, 63.52929, 100, 1, 25, 95, 85, Yes
03/21/2019 02:12:53, 1, 58.29554, 63.70985, 100, 1, 25, 95, 85, Yes
03/21/2019 03:13:00, 1, 58.41221, 63.96542, 100, 1, 25, 95, 85, Yes
03/21/2019 04:13:06, 1, 58.43165, 64.07377, 100, 1, 25, 95, 85, Yes
03/21/2019 05:13:10, 1, 58.47333, 64.33212, 100, 1, 25, 95, 85, Yes
03/21/2019 06:13:14, 1, 58.51777, 64.47935, 100, 1, 25, 95, 85, Yes
03/21/2019 07:13:17, 1, 58.58722, 64.62103, 100, 1, 25, 95, 85, Yes
03/21/2019 08:13:19, 1, 58.57889, 64.7655, 100, 1, 25, 95, 85, Yes
03/21/2019 09:13:24, 1, 58.68446, 65.03495, 100, 1, 25, 95, 85, Yes
03/21/2019 10:13:31, 1, 58.69279, 65.17108, 100, 1, 25, 95, 85, Yes
03/21/2019 11:13:35, 1, 58.78724, 65.36276, 100, 1, 25, 95, 85, Yes
03/21/2019 12:13:41, 1, 58.77335, 65.49888, 100, 1, 25, 95, 85, Yes
03/21/2019 13:13:47, 1, 58.82057, 65.69057, 100, 1, 25, 95, 85, Yes
03/21/2019 14:13:56, 1, 58.81223, 65.96836, 100, 1, 25, 95, 85, Yes
03/21/2019 15:13:59, 1, 58.8039, 66.07394, 100, 1, 25, 95, 85, Yes
03/21/2019 16:14:07, 1, 58.83446, 66.23228, 100, 1, 25, 95, 85, Yes
03/21/2019 17:14:16, 1, 58.88725, 66.3545, 100, 1, 25, 95, 85, Yes
03/21/2019 18:14:23, 1, 58.93725, 66.36283, 100, 1, 25, 95, 85, Yes
03/21/2019 19:14:29, 1, 59.00947, 66.47118, 100, 1, 25, 95, 85, Yes
03/21/2019 20:14:35, 1, 59.0317, 66.58508, 100, 1, 25, 95, 85, Yes
03/21/2019 21:14:36, 1, 59.05115, 66.66009, 100, 1, 25, 95, 85, Yes
03/21/2019 22:14:39, 1, 59.08448, 66.82122, 100, 1, 25, 95, 85, Yes
03/21/2019 23:14:45, 1, 59.16505, 66.91566, 100, 1, 25, 95, 85, Yes
03/22/2019 00:14:50, 1, 59.22894, 67.01568, 100, 1, 25, 95, 85, Yes
03/22/2019 01:14:50, 1, 59.29005, 67.07956, 100, 1, 25, 95, 85, Yes
03/22/2019 02:14:59, 1, 59.3484, 67.14346, 100, 1, 25, 95, 85, Yes
03/22/2019 03:15:04, 1, 59.37339, 67.2157, 100, 1, 25, 95, 85, Yes
03/22/2019 04:15:08, 1, 59.3484, 67.32404, 100, 1, 25, 95, 85, Yes
03/22/2019 05:15:13, 1, 59.36784, 67.45182, 100, 1, 25, 95, 85, Yes
03/22/2019 06:15:21, 1, 59.42618, 67.58794, 100, 1, 25, 95, 85, Yes
03/22/2019 07:15:29, 1, 59.47895, 67.64905, 100, 1, 25, 95, 85, Yes
03/22/2019 08:15:34, 1, 59.62619, 67.7324, 100, 1, 25, 95, 85, Yes
03/22/2019 09:15:36, 1, 59.65398, 67.7824, 100, 1, 25, 95, 85, Yes
03/22/2019 10:15:38, 1, 59.70398, 67.94075, 100, 1, 25, 95, 85, Yes
03/22/2019 11:15:45, 1, 59.7262, 68.04632, 100, 1, 25, 95, 85, Yes
03/22/2019 12:15:51, 1, 59.83177, 68.07965, 100, 1, 25, 95, 85, Yes
03/22/2019 13:15:59, 1, 59.79288, 68.12132, 100, 1, 25, 95, 85, Yes
03/22/2019 14:16:07, 1, 59.8651, 68.21021, 100, 1, 25, 95, 85, Yes
03/22/2019 15:16:08, 1, 59.92622, 68.28522, 100, 1, 25, 95, 85, Yes
03/22/2019 16:16:12, 1, 59.94288, 68.31578, 100, 1, 25, 95, 85, Yes
03/22/2019 17:16:17, 1, 59.99012, 68.39356, 100, 1, 25, 95, 85, Yes
03/22/2019 18:16:27, 1, 60.04012, 68.44635, 100, 1, 25, 95, 85, Yes
03/22/2019 19:16:36, 1, 60.08178, 68.6158, 100, 1, 25, 95, 85, Yes
03/22/2019 20:16:39, 1, 60.12901, 68.64358, 100, 1, 25, 95, 85, Yes
03/22/2019 21:16:45, 1, 60.11512, 68.73525, 100, 1, 25, 95, 85, Yes
03/22/2019 22:16:50, 1, 60.17345, 68.68247, 100, 1, 25, 95, 85, Yes
03/22/2019 23:16:51, 1, 60.17902, 68.76025, 100, 1, 25, 95, 85, Yes
03/23/2019 00:16:56, 1, 60.24014, 68.89082, 100, 1, 25, 95, 85, Yes
03/23/2019 01:17:00, 1, 60.25403, 68.94361, 100, 1, 25, 95, 85, Yes
03/23/2019 02:17:06, 1, 60.3068, 69.02139, 100, 1, 25, 95, 85, Yes
03/23/2019 03:17:13, 1, 60.32347, 69.07417, 100, 1, 25, 95, 85, Yes
03/23/2019 04:17:22, 1, 60.34847, 69.13807, 100, 1, 25, 95, 85, Yes
03/23/2019 05:17:23, 1, 60.42071, 69.16585, 100, 1, 25, 95, 85, Yes
03/23/2019 06:17:25, 1, 60.44015, 69.18807, 100, 1, 25, 95, 85, Yes
03/23/2019 07:17:30, 1, 60.56238, 69.1992, 100, 1, 25, 95, 85, Yes
03/23/2019 08:17:39, 1, 60.57905, 69.3103, 100, 1, 25, 95, 85, Yes
03/23/2019 09:17:45, 1, 60.63738, 69.45476, 100, 1, 25, 95, 85, Yes
03/23/2019 10:17:50, 1, 60.70684, 69.47698, 100, 1, 25, 95, 85, Yes
03/23/2019 11:17:54, 1, 60.65961, 69.4492, 100, 1, 25, 95, 85, Yes
03/23/2019 12:17:59, 1, 60.70684, 69.54087, 100, 1, 25, 95, 85, Yes
03/23/2019 13:18:08, 1, 60.64572, 69.39919, 100, 1, 25, 95, 85, Yes
03/23/2019 14:18:16, 1, 60.65405, 69.39642, 100, 1, 25, 95, 85, Yes
03/23/2019 15:18:20, 1, 60.63461, 69.3603, 100, 1, 25, 95, 85, Yes
03/23/2019 16:18:26, 1, 60.69017, 69.36864, 100, 1, 25, 95, 85, Yes
03/23/2019 17:18:31, 1, 60.6235, 69.36586, 100, 1, 25, 95, 85, Yes
03/23/2019 18:18:36, 1, 60.64017, 69.37975, 100, 1, 25, 95, 85, Yes
03/23/2019 19:18:42, 1, 60.69017, 69.44365, 100, 1, 25, 95, 85, Yes
03/23/2019 20:18:44, 1, 60.64016, 69.45477, 100, 1, 25, 95, 85, Yes
03/23/2019 21:18:53, 1, 60.67906, 69.4631, 100, 1, 25, 95, 85, Yes
03/23/2019 22:19:01, 1, 60.73183, 69.51309, 100, 1, 25, 95, 85, Yes
03/23/2019 23:19:01, 1, 60.74294, 69.55754, 100, 1, 25, 95, 85, Yes
03/24/2019 00:19:09, 1, 60.75683, 69.56032, 100, 1, 25, 95, 85, Yes
03/24/2019 01:19:13, 1, 60.78184, 69.51865, 100, 1, 25, 95, 85, Yes
03/24/2019 02:19:13, 1, 60.80407, 69.59365, 100, 1, 25, 95, 85, Yes
03/24/2019 03:19:15, 1, 60.86518, 69.64366, 100, 1, 25, 95, 85, Yes
03/24/2019 04:19:15, 1, 60.8624, 69.6381, 100, 1, 25, 95, 85, Yes
03/24/2019 05:19:21, 1, 60.89296, 69.67422, 100, 1, 25, 95, 85, Yes
03/24/2019 06:19:26, 1, 60.89852, 69.71589, 100, 1, 25, 95, 85, Yes
03/24/2019 07:19:35, 1, 60.92074, 69.71867, 100, 1, 25, 95, 85, Yes
03/24/2019 08:19:40, 1, 60.92629, 69.77979, 100, 1, 25, 95, 85, Yes
